Area,Item_x,Year,Unit_x,Crop_Yield,Item_y,Unit_y,Pesticides_Usage,Avg_Temperature,Avg_Rainfall
Spain,Maize,2008,hg/ha,110274,Pesticides (total),tonnes of active ingredients,40719,11.92,636
Spain,Maize,2008,hg/ha,110274,Pesticides (total),tonnes of active ingredients,40719,17.21,636
Spain,Maize,2009,hg/ha,110288,Pesticides (total),tonnes of active ingredients,35199,17.45,636
Spain,Maize,2009,hg/ha,110288,Pesticides (total),tonnes of active ingredients,35199,12.96,636
Spain,Maize,2009,hg/ha,110288,Pesticides (total),tonnes of active ingredients,35199,17.61,636
Spain,Maize,2010,hg/ha,110308,Pesticides (total),tonnes of active ingredients,39043,16.51,636
Spain,Maize,2010,hg/ha,110308,Pesticides (total),tonnes of active ingredients,39043,12.01,636
Spain,Maize,2010,hg/ha,110308,Pesticides (total),tonnes of active ingredients,39043,16.83,636
Spain,Maize,2011,hg/ha,110315,Pesticides (total),tonnes of active ingredients,53549,17.9,636
Spain,Maize,2011,hg/ha,110315,Pesticides (total),tonnes of active ingredients,53549,13.28,636
Spain,Maize,2011,hg/ha,110315,Pesticides (total),tonnes of active ingredients,53549,17.98,636
Spain,Maize,2012,hg/ha,110327,Pesticides (total),tonnes of active ingredients,48668,17.51,636
Spain,Maize,2012,hg/ha,110327,Pesticides (total),tonnes of active ingredients,48668,12.33,636
Spain,Maize,2012,hg/ha,110327,Pesticides (total),tonnes of active ingredients,48668,17.65,636
Spain,Maize,2013,hg/ha,110337,Pesticides (total),tonnes of active ingredients,54197,17,636
Spain,Maize,2013,hg/ha,110337,Pesticides (total),tonnes of active ingredients,54197,12.68,636
Spain,Maize,2013,hg/ha,110337,Pesticides (total),tonnes of active ingredients,54197,17.46,636
Spain,Potatoes,1990,hg/ha,110583,Pesticides (total),tonnes of active ingredients,39562,17.3,636
Spain,Potatoes,1990,hg/ha,110583,Pesticides (total),tonnes of active ingredients,39562,12.68,636
Spain,Potatoes,1990,hg/ha,110583,Pesticides (total),tonnes of active ingredients,39562,17.36,636
Spain,Potatoes,1991,hg/ha,110610,Pesticides (total),tonnes of active ingredients,39147,16.37,636
Spain,Potatoes,1991,hg/ha,110610,Pesticides (total),tonnes of active ingredients,39147,11.92,636
Spain,Potatoes,1991,hg/ha,110610,Pesticides (total),tonnes of active ingredients,39147,16.58,636
Spain,Potatoes,1992,hg/ha,110613,Pesticides (total),tonnes of active ingredients,31839,16.35,636
Spain,Potatoes,1992,hg/ha,110613,Pesticides (total),tonnes of active ingredients,31839,11.89,636
Spain,Potatoes,1992,hg/ha,110613,Pesticides (total),tonnes of active ingredients,31839,16.65,636
Spain,Potatoes,1993,hg/ha,110614,Pesticides (total),tonnes of active ingredients,29408,16.28,636
Spain,Potatoes,1993,hg/ha,110614,Pesticides (total),tonnes of active ingredients,29408,11.12,636
Spain,Potatoes,1993,hg/ha,110614,Pesticides (total),tonnes of active ingredients,29408,16.4,636
Spain,Potatoes,1994,hg/ha,110616,Pesticides (total),tonnes of active ingredients,31244,17.51,636
Spain,Potatoes,1994,hg/ha,110616,Pesticides (total),tonnes of active ingredients,31244,12.45,636
Spain,Potatoes,1994,hg/ha,110616,Pesticides (total),tonnes of active ingredients,31244,17.67,636
Spain,Potatoes,1995,hg/ha,110625,Pesticides (total),tonnes of active ingredients,27852,17.33,636
Spain,Potatoes,1995,hg/ha,110625,Pesticides (total),tonnes of active ingredients,27852,12.99,636
Spain,Potatoes,1995,hg/ha,110625,Pesticides (total),tonnes of active ingredients,27852,17.66,636
Spain,Potatoes,1996,hg/ha,110638,Pesticides (total),tonnes of active ingredients,33236,16.72,636
Spain,Potatoes,1996,hg/ha,110638,Pesticides (total),tonnes of active ingredients,33236,11.96,636
Spain,Potatoes,1996,hg/ha,110638,Pesticides (total),tonnes of active ingredients,33236,17.01,636
Spain,Potatoes,1997,hg/ha,110645,Pesticides (total),tonnes of active ingredients,34023,17.66,636
Spain,Potatoes,1997,hg/ha,110645,Pesticides (total),tonnes of active ingredients,34023,13.02,636
Spain,Potatoes,1997,hg/ha,110645,Pesticides (total),tonnes of active ingredients,34023,17.81,636
Spain,Potatoes,1998,hg/ha,110667,Pesticides (total),tonnes of active ingredients,35070,17.15,636
Spain,Potatoes,1998,hg/ha,110667,Pesticides (total),tonnes of active ingredients,35070,12.4,636
Spain,Potatoes,1998,hg/ha,110667,Pesticides (total),tonnes of active ingredients,35070,17.46,636
Spain,Potatoes,1999,hg/ha,110676,Pesticides (total),tonnes of active ingredients,33614,17.14,636
Spain,Potatoes,1999,hg/ha,110676,Pesticides (total),tonnes of active ingredients,33614,12.09,636
Spain,Potatoes,1999,hg/ha,110676,Pesticides (total),tonnes of active ingredients,33614,17.43,636
Spain,Potatoes,2000,hg/ha,110678,Pesticides (total),tonnes of active ingredients,34597,17.15,636
Spain,Potatoes,2000,hg/ha,110678,Pesticides (total),tonnes of active ingredients,34597,12.2,636
Spain,Potatoes,2000,hg/ha,110678,Pesticides (total),tonnes of active ingredients,34597,17.47,636
Spain,Potatoes,2001,hg/ha,110710,Pesticides (total),tonnes of active ingredients,35700,17.27,636
Spain,Potatoes,2001,hg/ha,110710,Pesticides (total),tonnes of active ingredients,35700,12.33,636
Spain,Potatoes,2001,hg/ha,110710,Pesticides (total),tonnes of active ingredients,35700,17.84,636
Spain,Potatoes,2002,hg/ha,110717,Pesticides (total),tonnes of active ingredients,40727,17.16,636
Spain,Potatoes,2002,hg/ha,110717,Pesticides (total),tonnes of active ingredients,40727,12.52,636
Spain,Potatoes,2002,hg/ha,110717,Pesticides (total),tonnes of active ingredients,40727,17.51,636
Spain,Potatoes,2004,hg/ha,110732,Pesticides (total),tonnes of active ingredients,47445,17.12,636
Spain,Potatoes,2004,hg/ha,110732,Pesticides (total),tonnes of active ingredients,47445,12.17,636
Spain,Potatoes,2004,hg/ha,110732,Pesticides (total),tonnes of active ingredients,47445,17.41,636
Spain,Potatoes,2005,hg/ha,110733,Pesticides (total),tonnes of active ingredients,41017,16.69,636
Spain,Potatoes,2005,hg/ha,110733,Pesticides (total),tonnes of active ingredients,41017,12.26,636
Spain,Potatoes,2005,hg/ha,110733,Pesticides (total),tonnes of active ingredients,41017,16.97,636
Spain,Potatoes,2006,hg/ha,110735,Pesticides (total),tonnes of active ingredients,39767,17.81,636
Spain,Potatoes,2006,hg/ha,110735,Pesticides (total),tonnes of active ingredients,39767,13.06,636
Spain,Potatoes,2006,hg/ha,110735,Pesticides (total),tonnes of active ingredients,39767,17.97,636
Spain,Potatoes,2007,hg/ha,110759,Pesticides (total),tonnes of active ingredients,39286,17.24,636
Spain,Potatoes,2007,hg/ha,110759,Pesticides (total),tonnes of active ingredients,39286,11.89,636
Spain,Potatoes,2007,hg/ha,110759,Pesticides (total),tonnes of active ingredients,39286,17.41,636
Spain,Potatoes,2008,hg/ha,110760,Pesticides (total),tonnes of active ingredients,40719,16.92,636
Spain,Potatoes,2008,hg/ha,110760,Pesticides (total),tonnes of active ingredients,40719,11.92,636
Spain,Potatoes,2008,hg/ha,110760,Pesticides (total),tonnes of active ingredients,40719,17.21,636
Spain,Potatoes,2009,hg/ha,110762,Pesticides (total),tonnes of active ingredients,35199,17.45,636
Spain,Potatoes,2009,hg/ha,110762,Pesticides (total),tonnes of active ingredients,35199,12.96,636
Spain,Potatoes,2009,hg/ha,110762,Pesticides (total),tonnes of active ingredients,35199,17.61,636
Spain,Potatoes,2010,hg/ha,110773,Pesticides (total),tonnes of active ingredients,39043,16.51,636
Spain,Potatoes,2010,hg/ha,110773,Pesticides (total),tonnes of active ingredients,39043,12.01,636
Spain,Potatoes,2010,hg/ha,110773,Pesticides (total),tonnes of active ingredients,39043,16.83,636
Spain,Potatoes,2011,hg/ha,110781,Pesticides (total),tonnes of active ingredients,53549,17.9,636
Spain,Potatoes,2011,hg/ha,110781,Pesticides (total),tonnes of active ingredients,53549,13.28,636
Spain,Potatoes,2011,hg/ha,110781,Pesticides (total),tonnes of active ingredients,53549,17.98,636
Spain,Potatoes,2012,hg/ha,110795,Pesticides (total),tonnes of active ingredients,48668,17.51,636
Spain,Potatoes,2012,hg/ha,110795,Pesticides (total),tonnes of active ingredients,48668,12.33,636
Spain,Potatoes,2012,hg/ha,110795,Pesticides (total),tonnes of active ingredients,48668,17.65,636
Spain,Potatoes,2013,hg/ha,110801,Pesticides (total),tonnes of active ingredients,54197,17,636
Spain,Potatoes,2013,hg/ha,110801,Pesticides (total),tonnes of active ingredients,54197,12.68,636
Spain,Potatoes,2013,hg/ha,110801,Pesticides (total),tonnes of active ingredients,54197,17.46,636
Spain,"Rice, paddy",1990,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39562,17.3,636
Spain,"Rice, paddy",1990,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39562,12.68,636
Spain,"Rice, paddy",1990,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39562,17.36,636
Spain,"Rice, paddy",1991,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39147,16.37,636
Spain,"Rice, paddy",1991,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39147,11.92,636
Spain,"Rice, paddy",1991,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39147,16.58,636
Spain,"Rice, paddy",1992,hg/ha,111111,Pesticides (total),tonnes of active ingredients,31839,16.35,636
Spain,"Rice, paddy",1992,hg/ha,111111,Pesticides (total),tonnes of active ingredients,31839,11.89,636
Spain,"Rice, paddy",1992,hg/ha,111111,Pesticides (total),tonnes of active ingredients,31839,16.65,636
Spain,"Rice, paddy",1993,hg/ha,111111,Pesticides (total),tonnes of active ingredients,29408,16.28,636
Spain,"Rice, paddy",1993,hg/ha,111111,Pesticides (total),tonnes of active ingredients,29408,11.12,636
Spain,"Rice, paddy",1993,hg/ha,111111,Pesticides (total),tonnes of active ingredients,29408,16.4,636
Spain,"Rice, paddy",1994,hg/ha,111111,Pesticides (total),tonnes of active ingredients,31244,17.51,636
Spain,"Rice, paddy",1994,hg/ha,111111,Pesticides (total),tonnes of active ingredients,31244,12.45,636
Spain,"Rice, paddy",1994,hg/ha,111111,Pesticides (total),tonnes of active ingredients,31244,17.67,636
Spain,"Rice, paddy",1995,hg/ha,111111,Pesticides (total),tonnes of active ingredients,27852,17.33,636
Spain,"Rice, paddy",1995,hg/ha,111111,Pesticides (total),tonnes of active ingredients,27852,12.99,636
Spain,"Rice, paddy",1995,hg/ha,111111,Pesticides (total),tonnes of active ingredients,27852,17.66,636
Spain,"Rice, paddy",1996,hg/ha,111111,Pesticides (total),tonnes of active ingredients,33236,16.72,636
Spain,"Rice, paddy",1996,hg/ha,111111,Pesticides (total),tonnes of active ingredients,33236,11.96,636
Spain,"Rice, paddy",1996,hg/ha,111111,Pesticides (total),tonnes of active ingredients,33236,17.01,636
Spain,"Rice, paddy",1997,hg/ha,111111,Pesticides (total),tonnes of active ingredients,34023,17.66,636
Spain,"Rice, paddy",1997,hg/ha,111111,Pesticides (total),tonnes of active ingredients,34023,13.02,636
Spain,"Rice, paddy",1997,hg/ha,111111,Pesticides (total),tonnes of active ingredients,34023,17.81,636
Spain,"Rice, paddy",1998,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35070,17.15,636
Spain,"Rice, paddy",1998,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35070,12.4,636
Spain,"Rice, paddy",1998,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35070,17.46,636
Spain,"Rice, paddy",1999,hg/ha,111111,Pesticides (total),tonnes of active ingredients,33614,17.14,636
Spain,"Rice, paddy",1999,hg/ha,111111,Pesticides (total),tonnes of active ingredients,33614,12.09,636
Spain,"Rice, paddy",1999,hg/ha,111111,Pesticides (total),tonnes of active ingredients,33614,17.43,636
Spain,"Rice, paddy",2000,hg/ha,111111,Pesticides (total),tonnes of active ingredients,34597,17.15,636
Spain,"Rice, paddy",2000,hg/ha,111111,Pesticides (total),tonnes of active ingredients,34597,12.2,636
Spain,"Rice, paddy",2000,hg/ha,111111,Pesticides (total),tonnes of active ingredients,34597,17.47,636
Spain,"Rice, paddy",2001,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35700,17.27,636
Spain,"Rice, paddy",2001,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35700,12.33,636
Spain,"Rice, paddy",2001,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35700,17.84,636
Spain,"Rice, paddy",2002,hg/ha,111111,Pesticides (total),tonnes of active ingredients,40727,17.16,636
Spain,"Rice, paddy",2002,hg/ha,111111,Pesticides (total),tonnes of active ingredients,40727,12.52,636
Spain,"Rice, paddy",2002,hg/ha,111111,Pesticides (total),tonnes of active ingredients,40727,17.51,636
Spain,"Rice, paddy",2004,hg/ha,111111,Pesticides (total),tonnes of active ingredients,47445,17.12,636
Spain,"Rice, paddy",2004,hg/ha,111111,Pesticides (total),tonnes of active ingredients,47445,12.17,636
Spain,"Rice, paddy",2004,hg/ha,111111,Pesticides (total),tonnes of active ingredients,47445,17.41,636
Spain,"Rice, paddy",2005,hg/ha,111111,Pesticides (total),tonnes of active ingredients,41017,16.69,636
Spain,"Rice, paddy",2005,hg/ha,111111,Pesticides (total),tonnes of active ingredients,41017,12.26,636
Spain,"Rice, paddy",2005,hg/ha,111111,Pesticides (total),tonnes of active ingredients,41017,16.97,636
Spain,"Rice, paddy",2006,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39767,17.81,636
Spain,"Rice, paddy",2006,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39767,13.06,636
Spain,"Rice, paddy",2006,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39767,17.97,636
Spain,"Rice, paddy",2007,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39286,17.24,636
Spain,"Rice, paddy",2007,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39286,11.89,636
Spain,"Rice, paddy",2007,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39286,17.41,636
Spain,"Rice, paddy",2008,hg/ha,111111,Pesticides (total),tonnes of active ingredients,40719,16.92,636
Spain,"Rice, paddy",2008,hg/ha,111111,Pesticides (total),tonnes of active ingredients,40719,11.92,636
Spain,"Rice, paddy",2008,hg/ha,111111,Pesticides (total),tonnes of active ingredients,40719,17.21,636
Spain,"Rice, paddy",2009,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35199,17.45,636
Spain,"Rice, paddy",2009,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35199,12.96,636
Spain,"Rice, paddy",2009,hg/ha,111111,Pesticides (total),tonnes of active ingredients,35199,17.61,636
Spain,"Rice, paddy",2010,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39043,16.51,636
Spain,"Rice, paddy",2010,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39043,12.01,636
Spain,"Rice, paddy",2010,hg/ha,111111,Pesticides (total),tonnes of active ingredients,39043,16.83,636
Spain,"Rice, paddy",2011,hg/ha,111111,Pesticides (total),tonnes of active ingredients,53549,17.9,636
Spain,"Rice, paddy",2011,hg/ha,111111,Pesticides (total),tonnes of active ingredients,53549,13.28,636
Spain,"Rice, paddy",2011,hg/ha,111111,Pesticides (total),tonnes of active ingredients,53549,17.98,636
Spain,"Rice, paddy",2012,hg/ha,111111,Pesticides (total),tonnes of active ingredients,48668,17.51,636
Spain,"Rice, paddy",2012,hg/ha,111111,Pesticides (total),tonnes of active ingredients,48668,12.33,636
Spain,"Rice, paddy",2012,hg/ha,111111,Pesticides (total),tonnes of active ingredients,48668,17.65,636
Spain,"Rice, paddy",2013,hg/ha,111124,Pesticides (total),tonnes of active ingredients,54197,17,636
Spain,"Rice, paddy",2013,hg/ha,111124,Pesticides (total),tonnes of active ingredients,54197,12.68,636
Spain,"Rice, paddy",2013,hg/ha,111124,Pesticides (total),tonnes of active ingredients,54197,17.46,636
Spain,Sorghum,1990,hg/ha,111330,Pesticides (total),tonnes of active ingredients,39562,17.3,636
Spain,Sorghum,1990,hg/ha,111330,Pesticides (total),tonnes of active ingredients,39562,12.68,636
Spain,Sorghum,1990,hg/ha,111330,Pesticides (total),tonnes of active ingredients,39562,17.36,636
Spain,Sorghum,1991,hg/ha,111333,Pesticides (total),tonnes of active ingredients,39147,16.37,636
Spain,Sorghum,1991,hg/ha,111333,Pesticides (total),tonnes of active ingredients,39147,11.92,636
Spain,Sorghum,1991,hg/ha,111333,Pesticides (total),tonnes of active ingredients,39147,16.58,636
Spain,Sorghum,1992,hg/ha,111344,Pesticides (total),tonnes of active ingredients,31839,16.35,636
Spain,Sorghum,1992,hg/ha,111344,Pesticides (total),tonnes of active ingredients,31839,11.89,636
Spain,Sorghum,1992,hg/ha,111344,Pesticides (total),tonnes of active ingredients,31839,16.65,636
Spain,Sorghum,1993,hg/ha,111355,Pesticides (total),tonnes of active ingredients,29408,16.28,636
Spain,Sorghum,1993,hg/ha,111355,Pesticides (total),tonnes of active ingredients,29408,11.12,636
Spain,Sorghum,1993,hg/ha,111355,Pesticides (total),tonnes of active ingredients,29408,16.4,636
Spain,Sorghum,1994,hg/ha,111359,Pesticides (total),tonnes of active ingredients,31244,17.51,636
